2453037.83137    17.77900     0.87200  
2453054.75489    -5.31700     0.88800  
2453058.80708    -1.98900     0.94700  
2453063.82046    -8.26600     0.72700  
2453146.58454    18.55800     0.96700  
2453147.49871    19.98400     0.97800  
2453151.59677     8.57600     0.77300  
2453156.59183     4.95800     0.97300  
2453159.60146     1.02300     0.94900  
2453203.49756    13.98600     0.90000  
2453205.47855    15.21400     0.94000  
2453217.50193     4.90400     0.96700  
2453428.77513     7.69000     0.93300  
2453465.69165    -5.84800     0.91800  
2453484.68800    14.28200     0.89900  
2453489.61379     7.40300     0.89500  
2453491.62926     9.92500     0.92200  
2453511.60310    -9.28500     0.74400  
2453512.59837    -9.27200     0.60000  
2453516.60869    -6.82700     0.79700  
2453517.59059    -8.12400     0.67200  
2453518.62136   -10.35500     1.00000  
2453520.61184   -11.02700     0.91600  
2453542.56408     7.75400     0.93200  
2453547.51960    17.16300     1.02700  
2453550.54683     9.89700     1.03800  
2453573.48230   -13.30700     0.86000  
2453576.46099    -0.39200     0.88500  
2453578.49002     4.99300     0.90400  
2453579.48305     3.62800     0.92500  
2453606.47551    10.80400     1.54700  
2453759.87464    11.04000     0.91600  
2453764.88411     5.68000     0.92300  
2453784.85226    -2.30600     0.81000  
2453809.78954     2.05900     0.77700  
2453811.76918     8.11500     0.77300  
2453812.77242     9.80800     0.88200  
2453813.76286    10.66600     0.91100  
2453814.78322    11.61400     0.92500  
2453815.79639    11.14700     0.91900  
2453817.79750    10.36900     0.90200  
2453832.71557    -4.13700     0.58800  
2453833.64244    -8.22000     0.91600  
2453862.62967    -9.35400     0.91600  
2453866.61637    -3.52300     0.90900  
2453871.63715    10.75000     0.86100  
2453918.50856    -7.20800     0.70100  
2453920.52198     0.45700     0.95600  
2453946.45331   -10.41600     0.97100  
2454135.84673    -1.58400     0.91700  
2454174.73476   -10.33900     0.75200  
2454194.73500    -2.63800     0.92200  
2454197.71654     2.24100     0.84700  
2454198.72726     2.79400     0.56500  
2454200.65589     5.48100     0.70400  
2454201.54858     9.29200     1.84700  
2454201.79893     8.12600     0.97900  
2454202.64048     9.47400     0.91900  
2454225.61346    -4.25200     0.93400  
2454228.63728    -6.27100     0.85700  
2454230.69685    -9.56700     0.72000  
2454231.67434    -9.78600     0.90300  
2454234.61766   -14.10600     0.73200  
2454253.56828    -1.70200     0.96300  
2454254.53507    -1.63700     0.95600  
2454255.55661     0.45200     0.87300  
2454291.51666   -10.93700     0.99600  
2454296.50321   -14.59600     1.05800  
2454298.52463   -14.38600     0.79200  
2454320.46620     8.97400     0.92400  
2454525.82805   -10.18900     0.93400  
2454530.79092    -2.87200     0.93900  
2454557.67450    -5.21000     0.78400  
2454564.66096     5.25400     0.64200  
2454946.70854     1.80200     0.92000  
2454947.67592     4.32000     0.81200  
2454952.65288     8.44200     0.72300  
2455021.56630    -9.89700     0.93700  
2455023.51699    -1.88800     0.79000  
2455037.49432    16.38400     0.90400  
2455046.48946    11.30400     0.98300  
2455225.82127     9.18400     0.77300  
2455240.78721   -18.10400     0.91300  
2455241.83878   -18.85400     0.76600  
2455242.81865   -13.90400     0.83400  
2455244.81380    -7.09000     0.90700  
2455280.74858     5.96600     0.84700  
2455308.66418    -7.28000     0.77400  
